325.3542   22  152  191  169  109
325.3958   55  272  308  306  226
325.4375   64  343  376  393  304
325.4792   60  290  297  324  269
325.5208  721  480  537  831  681
325.5625  782  423  357  781  763
325.6042  693  271  132  546  637
325.6458  603  122   28  268  371
326.3125  466   80  374  230   25
326.3542  758  235  679  520   65
326.3958  756  376  752  714  271
326.4375  904  555  873  957  531
326.4792  529  596  784 1011  704
326.5208 1018  534  589  976  807
326.5625  986  457  378  869  851
326.6042  915  334  153  692  813
326.6458  376   59   21  123  168
327.3125  187   50  186  121   16
327.3542  808  238  700  538   62
327.3958  938  407  846  784  271
327.4375  453  365  558  567  307
327.5625   34  150  124  159  159
327.6042  424  161  121  251  269
328.3125   13   16   27   20   13
328.4375   33  266  265  288  239
328.4792  561  563  682  829  603
328.5208  929  618  677 1011  831
328.5625  859  434  370  808  787
328.6042  812  326  159  648  758
328.6458  527  111   33  236  316
329.3125  345   62  282  177   18
329.3542  827  241  724  553   61
329.3958  519  268  533  502  192
329.4375  950  466  793  878  460
329.4792 1009  525  729  966  652
329.5208 1012  514  576  952  779
329.5625  979  443  371  853  831
329.6042  908  322  151  680  794
329.6458  582  106   28  237  318
330.3958    9  192  177  182  165
330.4375   11  261  276  288  227
330.4792    9  126  116  106   97
330.5208    3  164  145  139  133
331.3125    2   30   27   25   23
331.3542    1   89   79   74   73
331.3958    1  161  144  141  134
331.4375    1  140  119  121  118
331.4792    9  233  217  222  201
331.5208   36  259  242  274  250
331.5625   27  187  156  205  210
331.6042    2  107   89  120  124
331.6458  314   82   53  121  149
332.3125    1   18   17   17   16
332.3542  120  157  303  252   82
332.3958  375  244  432  420  189
332.4375  808  510  830  921  495
332.4792 1021  539  755 1001  669
332.5208 1041  514  579  967  787
332.5625 1003  441  371  864  836
332.6042  925  317  148  683  793
332.6458  538   95   23  216  289
333.3125   20   38   65   48   26
333.3542    5  107  123  110   81
333.3958   19  203  233  219  156
333.4375  661  519  768  831  482
333.4792  526  439  560  705  500
333.5208  920  585  630  988  824
333.5625  965  439  374  851  826
333.6042  894  311  146  671  783
333.6458  520   91   23  208  279
334.3125  419   62  326  203   21
336.4792  985  502  714  950  631
336.5208  971  488  559  927  751
336.5625  906  413  356  817  787
336.6042  771  289  144  624  719
336.6458  392   82   24  180  237
337.3125  474   59  360  220   19
337.3542  876  225  723  556   53
337.3958  990  368  832  779  247
337.4375 1025  467  822  915  462
337.4792 1029  515  736  979  648
337.5208  992  499  574  953  771
337.5625  968  427  369  852  820
337.6042  886  306  150  669  772
337.6458  414   84   24  190  251
338.3125  413   54  318  196   18
338.3542  816  213  686  528   51
338.3958  948  356  808  756  239
338.4375  993  457  807  897  451
338.4792  998  501  717  953  629
338.5208  975  485  561  927  747
338.5625  936  418  364  834  799
338.6042  830  295  148  645  741
338.6458  363  106   36  213  282
339.3125  390   50  297  184   17
339.3542  825  211  686  528   50
339.3958  958  355  810  758  238
339.4375 1011  458  814  904  453
339.4792 1025  506  728  968  638
339.5208 1009  493  571  949  763
339.5625  967  424  369  850  815
339.6042  880  303  151  670  769
339.6458  401   83   23  191  251
340.3125  434   51  324  199   17
340.3542  854  214  706  541   49
340.3958  973  355  816  764  237
340.4375 1032  461  824  917  456
340.4792 1049  510  737  981  643
340.5208 1013  497  577  958  770
340.5625  992  426  373  860  822
340.6042  903  307  154  681  781
340.6458  431   85   23  197  258
341.3125  334   44  259  161   16
341.3542  745  197  643  495   49
341.3958  892  337  772  724  226
341.4375  966  442  789  880  438
341.4792  986  489  707  943  618
341.5208  973  478  557  925  740
341.5625  887  403  354  810  772
341.6042  801  285  146  629  717
341.6458  369   81   25  181  236
342.3125    1    3    5    4    4
342.3958    1   19   28   31   28
342.4375    1   25   38   46   40
342.4792    1   35   48   58   59
342.5208    1   21   30   35   38
343.3125    1   14   15   12   13
343.3542    2   99  121   96   91
343.4375  681  244  558  656  416
343.4792  881  384  591  888  594
343.5208  907  475  565  933  751
343.5625  872  411  375  846  798
343.6042  823  295  163  665  747
343.6458  401   85   28  197  253
344.3125  340   41  256  163   17
344.3542  792  199  659  519   55
344.3958  929  341  791  757  242
344.4375  959  441  794  902  457
344.4792  869  442  638  867  577
344.5208  985  481  571  957  764
344.5625  903  394  356  823  777
344.6042  810  286  158  652  728
344.6458  427   89   26  209  271
345.3125   30   22   38   28   14
345.3542  516  199  546  433   75
345.3958  725  281  629  612  209
345.4375  950  432  781  887  443
345.4792  969  484  709  958  626
345.5208  939  474  563  942  747
345.5625  871  402  365  826  776
345.6042  752  280  157  626  699
345.6458  345   83   29  188  239
346.3125    1   21   23   23   17
346.3542    3   91   88   86   75
346.3958   58  190  244  241  159
348.6042  884  317  182  702  781
348.6458  411   93   30  219  278
349.3125  262   32  197  126   14
349.3542  714  184  605  473   53
349.3958  442  353  654  620  256
352.5208 1018  488  598  981  769
352.5625  985  424  398  889  826
352.6042  905  307  176  710  785
352.6458  449   94   27  232  294
353.5208  267  485  595  976  761
353.5625  979  420  395  881  816
353.6042  849  294  172  678  745
353.6458  455   97   28  242  305
354.3125  252   29  187  119   14
354.3542  742  245  689  555  109
354.3958  590  417  754  716  307
354.4375   44  221  253  253  191
354.4792   88  271  303  335  261
355.3958    1  146  129  128  121
355.4375   24  272  274  283  237
355.4792   36  311  324  335  273
355.5208  467  388  431  605  488
355.5625  942  471  473  928  830
355.6042  894  329  215  729  785
355.6458  457   98   30  236  297
356.3125   26   15   37   28   10
358.4375   32  242  272  275  209
358.5208  103  301  279  326  299
358.5625  142  253  227  291  278
358.6042  388  203  135  378  419
358.6458  275  148   69  279  344
359.3125   42   22   56   40   16
359.3542  218  131  275  229   74
359.3958  727  295  671  635  206
359.4375  972  422  794  882  419
359.4792  984  472  714  949  601
359.5208  856  483  572  927  733
359.5625  250  295  276  459  426
359.6042    2  137  121  128  122
360.3125   23    9   29   21    7
360.3542  329  114  306  249   49
360.3958  853  306  754  708  204
360.4375  910  412  787  874  411
360.4792  931  471  719  951  599
360.5208  791  434  537  860  661
360.5625  907  410  388  850  782
360.6042  826  301  180  675  741
360.6458  425  103   30  245  311
361.3125    1    1    4    3    4
361.3542  194   10  115   85   36
361.3958  617   27  506  489  159
361.4375  974   47  798  910  438
361.4792  583  123  465  590  382
361.5208  889  413  523  839  655
361.5625  474  344  326  594  559
361.6042  441  327  244  605  642
361.6458  348  130   56  262  327
362.3125  211   23  153   97   13
362.3542  711  165  587  453   48
362.3958  901  314  777  727  207
362.4375  980  427  816  904  429
362.4792 1009  487  754  990  623
362.5208 1000  485  609  981  756
362.5625  997  432  419  910  833
362.6042  803  326  205  713  782
362.6458  333  107   48  222  272
363.3125  117   28  168  106   15
363.3542  223  117  305  238   60
363.3958  550  326  652  622  244
363.4375  655  503  809  866  470
363.4792  673  451  681  862  547
363.5208  989  479  598  965  742
363.5625  957  421  406  880  804
363.6042  565  269  175  549  600
363.6458  146  110   53  191  235
364.3125  243   22  163  102   11
364.3542  759  167  616  468   41
364.3958  927  314  783  728  200
364.4375  978  426  814  900  421
364.4792 1022  488  753  988  617
364.5208 1023  491  614  990  759
364.5625  987  435  420  908  829
364.6042  911  321  200  730  792
364.6458  547  122   33  302  381
365.3125  213   21  147   92   11
365.3542  713  160  582  443   40
365.3958  884  304  750  699  194
365.4375  941  418  786  869  411
365.4792  741  446  662  852  544
365.5208  874  453  569  907  694
365.5625  943  416  403  868  791
365.6042  843  305  191  688  746
365.6458  510  115   33  279  351
366.3125    1   22  165  101   11
366.3542    1  186  620  475   62
  1.3125  126   16   94   60    8
  1.3542  712  161  591  446   39
  1.3958  871  321  757  702  208
  1.4375  830  426  763  845  422
  1.4792  934  457  693  914  581
  1.5208  958  482  599  962  741
  1.5625  971  435  419  899  820
  1.6042  894  325  205  728  789
  1.6458  539  124   34  304  384
  2.3125  168   19  126   79    9
  2.3542  770  169  630  472   38
  2.3958  926  320  796  730  194
  2.4375  967  431  825  898  414
  2.4792 1036  495  761  991  616
  2.5208 1034  498  620  991  759
  2.5625 1004  449  434  916  833
  2.6042  904  342  221  744  804
  2.6458  623  140   44  331  415
  3.3125  207   21  153   93    9
  3.3542  735  166  619  462   36
  3.3958  910  316  792  728  192
  3.4375  977  427  820  895  410
  3.4792 1004  488  753  977  604
  3.5208 1004  491  610  972  742
  3.5625  947  437  417  893  815
  3.6042  888  331  204  737  801
  3.6458  631  135   34  331  420
  4.3125  218   21  157   95   10
  4.3542  742  175  628  469   43
  4.3958  657  267  641  584  164
  7.3542  783  179  634  481   51
  7.3958  956  329  797  740  205
  7.4375 1029  442  823  906  427
  7.4792  805  488  688  897  592
  7.5208  560  428  492  715  565
  9.6458  730  209   83  423  524
  9.6875    1   27   25   28   26
 10.3125    1    9   10    9    8
 10.3958    1  121  114  120  109
 10.4375  681  453  717  765  414
 10.4792 1013  512  758  970  618
 10.5208  788  522  587  888  717
 10.5625  467  406  364  643  608
 10.6042  817  346  223  712  776
 10.6458  738  169   46  385  494
 11.5208    1  185  121  153  166
 11.5625    1  196  156  176  164
 11.6042    1  152  137  138  130
 12.3125  247   25  179  107   13
 12.3542  797  181  654  482   44
 12.3958  948  336  824  746  199
 12.4375 1004  453  853  916  426
 12.4792 1021  518  791 1005  624
 12.5208 1042  525  654 1013  772
 12.5625 1007  471  457  932  844
 12.6042  932  364  236  771  830
 12.6458  779  178   47  415  530
 12.6875   14   13   13   15   17
 13.3125  261   26  188  111   12
 13.3542  786  181  656  480   41
 13.3958  949  335  817  737  193
 13.4375 1013  454  851  913  421
 13.4792 1046   36   49   69   48
 13.5208 1031  527  641 1010  779
 13.5625 1000  468  439  922  847
 13.6042  943  354  215  748  817
 13.6458  793  163   39  379  490
 13.6875   33   11   11   12   13
 14.3125  221   28  172  101   13
 14.3542  745  183  633  460   45
 14.3958  914  341  807  724  197
 14.4375  836  409  763  808  369
 14.4792  478  421  603  738  467
 14.5208  981  537  661 1006  763
 14.5625  989  486  466  931  842
 14.6042  928  374  242  766  826
 14.6458  715  186   48  425  546
 14.6875   28   13   13   16   19
 15.3125  203   25  153   92   13
 15.3542  705  173  595  436   43
 15.3958  895  332  787  714  195
 15.4375  957  449  827  888  410
 15.4792 1016  519  778  991  612
 15.5208 1026  530  646 1003  763
 15.5625 1011  480  454  930  845
 17.6042  933  391  250  789  856
 17.6458  788  212   57  473  612
 17.6875   44   17   16   19   21
 18.3125  265   29  199  113   12
 18.3542  758  180  632  454   36
 18.3958  922  335  796  708  185
 18.4375  962  460  828  885  419
 18.4792  704  441  611  777  513
 18.5208   96  250  248  366  316
 18.5625  737  361  332  669  616
 18.6042  636  303  197  589  634
 18.6458  509  149   41  308  410
 18.6875  119   33   22   33   41
 19.3125  265   30  202  115   13
 19.3542  763  206  667  479   51
 19.3958  917  338  801  709  183
 19.4375  973  456  831  877  404
 19.4792  959  514  759  952  593
 19.5208  954  519  621  950  731
 19.5625  938  475  443  894  817
 19.6042  898  373  234  748  811
 19.6458  760  214   49  478  626
 19.6875  131   16   15   18   21
 20.3125  285   30  205  116   13
 20.3542  760  185  644  460   37
 20.3958  926  339  801  710  182
 20.4375 1000  461  838  886  407
 20.4792 1007  532  784  984  612
 20.5208 1002  537  644  984  755
 20.5625  939  482  450  903  825
 20.6042  893  379  238  754  820
 20.6458  736  222   51  492  647
 20.6875  142   15   14   16   19
 21.3125  296   33  229  128   13
 21.3542  801  195  671  478   37
 21.3958  699  352  829  732  190
 21.4375    5  474  859  904  418
 21.4792  971  545  801 1000  626
 21.5208 1051  557  664 1015  783
 21.5625 1027  506  469  945  867
 21.6042  982  401  248  799  871
 21.6458  869  246   50  554  738
 21.6875  214   14   14   15   16
 22.3125    1   51  259  149   25
 22.6458    5  252   51  563  753
 22.6875    1   15   14   18   21
 23.3125  103   45  214  124   23
 23.3542  206  156  291  236   91
 25.5208    1   97   91   79   73
 25.5625    1  126  109   89   78
 25.6042    1  149  127  111   93
 26.3125  289   38  216  122   16
 26.3542  767  202  664  472   45
 26.3958  905  358  824  726  196
 26.4375  974  481  861  905  421
 26.4792 1009  549  800  995  622
 26.5208 1008  561  664 1005  773
 26.5625 1000  512  473  934  855
 26.6042  927  403  253  774  842
 26.6458  789  250   58  532  706
 26.6875  278   35   16   65   96
 27.3125  365   42  269  146   16
 27.3542  814  210  696  488   39
 27.3958  938  365  843  733  190
 27.4375  980  480  859  895  414
 27.4792  553  423  585  712  462
 27.5208  756  531  601  875  696
 27.5625  118  304  272  405  380
 27.6042    2  167  136  147  151
 27.6458   45  118   86  129  146
 27.6875  240   69   39   99  137
 28.3125    1    1    4    3    3
 28.3542    1    4   14   13   11
 28.3958    1    8   25   23   23
 28.4375    1    9   27   28   28
 28.4792    1   12   39   39   35
 28.5208    1   18  128   52   49
 29.3125    2    4  100   33   16
 29.3542    3    7  138   66   35
 29.3958  878   37  856  610  142
 29.4375  991  227  882  881  434
 29.4792 1034  565  832 1004  646
 29.5208  950  576  684  999  785
 29.5625  946  524  497  941  865
 29.6042  886  411  274  773  837
 29.6458  805  263   71  550  727
 29.6875  375   64   28  116  174
 30.3125  239   45  209  119   21
 30.3542  661  208  629  445   58
 30.3958  848  351  791  688  195
 30.4375 1003  544  936  950  461
 30.4792  912  602  824  977  650
 30.5208  540  612  661  881  722
 30.5625  520  366  362  599  535
 30.6042  983  442  299  841  902
 30.6458  818  270   69  555  731
 30.6875  343   37   17   68  103
 31.3125  107   24   89   49   13
 31.3542   90  117  216  157   58
 31.3958  435  361  691  587  210
 31.4375  631  484  789  780  395
 31.4792  538  513  689  796  529
 31.5208  671  630  695  941  756
 31.5625  674  571  545  864  777
 31.6042  959  542  388  926  981
 31.6458  614  292  133  520  642
 31.6875  446   94   48  165  235
 32.3125    1    9    8    8    8
 32.3958    1  179  177  181  158
 32.4375  118  394  606  639  355
 32.4792  226  382  472  557  397
 32.5208   59  345  338  381  329
 32.5625  115  289  253  317  304
 32.6042    1  207  182  209  201
 32.6458    1   75   65   70   68
 33.3958    1  416  539  514  336
 33.4375  283  492  618  646  451
 33.4792  397  509  598  697  532
 33.5208  316  452  475  606  517
 33.5625  178  320  289  379  364
 33.6042  145  221  173  287  304
 33.6458   87  243  145  359  424
 33.7292    1    2    2    2    2
 34.3542    1   94   90   88   78
 34.4792    1  342  320  324  302
 34.5208    1  341  319  323  304
 34.5625    1  314  292  302  284
 34.6042    1  225  204  208  200
 34.6458    1  108   96   96   93
 34.6875    3   34   29   29   29
 35.3125    1    3   13   12    9
 35.3542    1   12   52   48   38
 35.3958    1   23  102   93   72
 35.4375    1   25  109   98   76
 35.4792    5   39  207  166  130
 35.5208    3   41  222  173  134
 35.5625    1   32  176  132  104
 35.6042    1   21  117   89   70
 35.6458    1   13   85   55   43
 36.3125   13    3   30   25   12
 36.3542  414   16  346  278   63
 36.3958  762   28  547  516  128
 36.4375  671   40  617  662  220
 36.4792  724   42  660  843  323
 36.5208  217   44  498  645  304
 36.5625  148   41  453  634  314
 36.6042  380   30  340  672  426
 36.6458  412   16  121  411  366
 36.6875  238    6   38  132  156
 37.3125   71    3   96   64   22
 37.3542  298   17  704  502   74
 37.3958    6   27  922  804  207
 37.4375  405   34  962  996  449
 37.4792 1065   38  902 1096  741
 37.5208 1067   39  761 1107  917
 37.5625 1054   35  558 1034  993
 37.6042 1010   29  323  877  986
 37.6458  919   21   99  645  874
 37.6875  611    8   34  252  419
 38.3125  456    8  353  187   26
 38.3542  878   22  772  536   60
 38.3958  999   34  921  793  233
 38.4375 1056   51  952  974  476
 38.4792 1054  102  891 1070  688
 38.5208 1071  315  751 1082  845
 38.5625 1051  451  550 1012  932
 38.6042  985  424  314  851  925
 38.6458  865  299   90  607  804
 38.6875  525  122   31  232  378
 39.3125  316   86  302  174   40
 39.3542  719  250  691  489   72
 39.3958  902  418  883  762  229
 39.4375  971  549  928  949  463
 39.4792 1002  624  876 1050  675
 39.5208  994  636  740 1062  831
 39.5625  962  575  535  977  899
 39.6042  900  482  322  848  916
 39.6458  730  308  105  549  719
 39.6875  220   89   34  157  244
 39.7292    1    8    6    8   10
 40.3125  433   76  354  187   29
 40.3542  813  256  741  515   63
 40.3958  928  415  873  752  227
 40.4375 1007  552  929  950  466
 40.4792 1025  625  871 1041  673
 40.5208 1023  651  755 1064  837
 40.5625  990  622  560 1018  956
 40.6042  923  521  343  884  963
 40.6458  672  240  120  371  462
 42.6042   45  260  222  287  284
 42.7292    1    2    2    1    2
 43.3125    1    8    9    9    8
 43.3542    1   45   53   55   51
 43.3958   48  158  197  198  177
 43.4375  170  386  521  513  353
 43.4792  310  436  536  606  451
 43.5208  692  590  712  976  747
 43.5625  687  542  527  897  820
 43.6042  433  406  289  657  719
 43.6458  798  322   97  586  784
 43.6875  541  134   34  259  438
 43.7292    1    6    6    7    9
 44.3958  690  453  873  759  281
 44.4375  344  490  673  681  426
 44.4792    8  285  302  282  230
 44.5208    1  210  216  195  167
 44.5625    1  151  140  135  127
 44.6042    1  141  119  123  127
 44.6458    1   78   65   67   70
 44.6875    1   34   29   30   30
 45.3125    1   44   50   44   34
 45.3542    5  150  180  159  115
 45.3958    2  232  223  222  202
 45.4375    2  317  303  314  286
 45.4792    3  290  266  271  257
 45.5208    1  267  235  247  243
 45.5625   45  256  234  257  245
 45.6042  405  458  318  669  740
 45.6458  472  281  125  446  574
 45.6875  283  111   43  180  293
 45.7292    1    8    6    8   11
 46.3125    1   36   29   30   31
 46.3542    1  126  121  119  108
 46.3958   23  356  482  439  271
 46.4375    1  299  335  325  251
 46.4792    2  284  285  274  241
 46.5208   26  348  341  368  327
 46.5625  498  393  358  546  518
 46.6042  529  390  278  597  647
 46.6458  514  291  118  473  622
 48.6042    1  167  144  145  145
 48.6458    1  107   91   93   93
 48.6875    1   42   36   37   37
 48.7292    1    4    4    4    4
 49.2708    1    2    2    1    1
 54.4375  230  464  610  634  400
 54.4792  820  714  912 1075  744
 54.5208  972  747  802 1080  886
 54.5625  992  684  596 1013  966
 54.6042  947  547  329  853  962
 54.6458  917  378   86  625  876
 54.6875  541  154   28  267  470
 55.2708   48   11   57   22    6
 55.3125  148   98  232  135   54
 55.3542  150  230  411  310  116
 55.3958  192  325  531  471  216
 55.4375  438  504  747  762  429
 55.4792  530  617  781  915  639
 55.5208  562  574  612  846  702
 55.5625  300  419  356  595  582
 55.6042  231  330  224  453  504
 55.6458  277  286  131  390  520
 55.6875  224  132   75  158  246
 55.7292   75   41   24   48   82
 56.2708   25    9   40   16    6
 56.3125  110   99  207  126   56
 56.3542  249  188  334  251  100
 56.3958  874  556  990  828  307
 56.4375  941  644  964  948  508
 56.4792  586  661  793  901  646
 56.5208  295  570  576  726  616
 56.5625  745  652  569  930  886
 56.6042  468  474  329  641  696
 56.6458  798  471  180  684  916
 56.6875  753  264   81  415  731
 56.7292  114   33   19   46   91
 57.2708   57   18   65   29   13
 57.3125  160   98  214  124   63
 57.3542    1  121  109  104   99
 57.3958    3  268  262  253  219
 57.4375   43  404  419  414  338
 57.4792   67  399  395  400  344
 57.5208   31  327  303  309  284
 57.5625   27  264  234  243  235
 57.6042    1  153  129  122  125
 57.6458    3  130  111  115  116
 58.2708    1    5    5    4    4
 58.3125   37   27   27   22   20
 58.3542  135  266  376  285  160
 58.3958   58  217  232  223  175
 58.4375  556  619  914  890  484
 58.4792  344  636  765  833  595
 58.5208  151  492  509  609  508
 58.5625  187  511  442  652  631
 58.6042  156  367  265  421  465
 58.6458  118  213  155  213  237
 58.6875    1   18   15   14   14
 59.2708    1    2    2    2    2
 59.4792    1  171  176  173  169
 59.5208    1  164  159  160  158
 59.5625    1  111  106  104  100
 59.6875    1   43   34   37   38
 60.5208    4  445  398  432  415
 60.5625    2  329  284  300  295
 60.6042    2  278  231  253  256
 60.6458    1  241  196  215  221
 61.4792    2  339  299  306  293
 61.5208    1  281  243  254  247
 61.5625    1  282  237  245  245
 61.6042    1  258  210  242  249
 61.6458    1  157  123  148  157
 63.3125    7  116  121  100   95
 63.3542   40  287  343  264  213
 63.3958  627  554  925  774  359
 63.4375  948  682 1037 1025  561
 63.4792  873  766  953 1083  779
 63.5208  891  746  801 1078  899
 63.5625 1008  701  607 1039 1002
 63.6042  989  587  360  883  999
 63.6458  929  427  119  653  908
 63.6875  772  234   47  366  683
 63.7292  188   39   16   58  139
 64.2708  147   26  132   46   14
 64.3125  710  224  656  338   82
 64.3542  513  408  674  500  224
 64.3958  382  445  664  584  308
 64.4375  918  674 1017  989  532
 64.4792 1039  747  955 1092  754
 64.5208 1043  757  807 1101  913
 64.5625 1016  699  591 1025  991
 64.6042  964  579  342  859  979
 64.6458  231  417  108  628  884
 64.6875   34  231   41  356  673
 65.2708   34   15   46   20   11
 65.3125  615  215  634  325   72
 65.3542  828  376  836  566   94
 65.3958  933  549  967  812  303
 65.4375  620  598  811  815  496
 65.4792  704  670  813  949  681
 65.5208  885  709  733 1017  853
 65.5625  906  675  551  961  941
 65.6042  823  573  328  815  943
 65.6458  556  333  109  469  650
 65.6875  444  238   88  297  527
 65.7292  101   49   25   56  104
 66.2708   66   31   91   39   16
 67.6458  768  427  116  593  849
 67.6875  689  279   66  376  700
 67.7292   95   50   25   51  100
 69.6042   27  301  241  284  301
 69.6458  347  366  177  432  578
 69.6875  625  251   67  332  634
 69.7292  262   46   19   61  152
 70.3125   41  110  170  117   60
 70.3542   23  200  257  209  127
 70.3958   63  213  269  239  154
 70.4375  427  510  669  665  414
 70.4792  598  661  778  876  642
 70.5208  602  664  659  874  757
 70.5625  346  527  429  643  649
 70.6042   56  339  269  333  353
 70.6458   69  271  184  268  322
 70.6875  232  209   97  236  381
 70.7292  174   67   37   69  130
 71.2708   22   21   48   20    9
 71.3125  207  155  326  170   54
 71.3542   92  238  340  244  129
 71.3958  274  406  602  499  243
 71.4375  457  538  667  631  412
 71.4792  277  539  554  581  479
 71.5208   17  371  324  347  341
 71.5625   10  316  255  280  294
 71.6042   51  298  202  301  354
 71.6458  187  314  161  353  466
 71.6875  540  285   95  346  631
 71.7292  190   65   25   77  181
 72.2708  220   43  192   60   18
 72.3125  583  198  571  270   45
 72.3542  864  406  878  571   82
 72.3958  950  572  974  793  289
 72.4375  991  718 1007  982  549
 72.4792  903  744  887 1006  720
 72.5208  963  749  749 1006  857
 72.5625  684  621  493  838  834
 72.6042  796  596  338  800  940
 72.6458  262  285  158  329  417
 72.6875   80  101   64   97  154
 72.7292   16   25   25   28   30
 73.2708  275   46  230   68   18
 73.3125  831  240  725  336   43
 73.3542  964  438  937  606   84
 73.3958 1041  604 1021  829  306
 73.4375 1068  726 1022  986  548
 73.4792 1082  794  944 1064  762
 73.5208 1085  802  794 1072  924
 73.5625 1072  748  583 1011 1017
 73.6042  926  647  345  858 1031
 73.6458  687  427  114  564  826
 73.6875  406  188   51  236  429
 74.2708  162   45  163   58   20
 74.3125  801  242  709  334   47
 74.3542  838  419  880  576   84
 74.3958 1021  606 1015  824  307
 74.4375 1043  724 1011  977  546
 74.4792 1060  794  936 1057  762
 74.5208 1058  806  789 1066  926
 74.5625 1058  754  584 1009 1017
 74.6042 1033  632  336  854 1016
 74.6458  974  471  102  637  942
 74.6875  856  281   38  377  763
 74.7292  193   47   16   58  146
 75.2708  321   53  262   74   18
 75.3125  784  238  694  324   41
 75.3542  934  433  906  590   85
 75.3958 1006  605 1005  817  308
 75.4375 1034  727 1010  974  549
 75.4792 1038  793  933 1048  759
 75.5208 1037  801  784 1056  917
 75.5625 1025  736  568  979  992
 75.6042 1000  634  336  847 1013
 75.6458  820  459  118  603  886
 75.6875  284  154   57  192  313
 75.7292    8   32   27   30   32
 76.2708    1   15   12   12   13
 76.3125  111  139  201  140   84
 76.3542  603  413  740  528  169
 76.3958  720  606  913  782  372
 76.4375 1017  739 1020  998  572
 76.4792 1060  807  946 1074  781
 76.5208 1000  815  794 1081  946
 76.5625  616  645  501  834  851
 76.6042 1017  674  353  879 1064
 76.6458  967  488  105  644  964
 76.6875  860  291   38  382  781
 76.7292  444   70   19   86  240
 77.2708  210   48  188   61   17
 77.3125  740  243  682  321   47
 77.3542  878  432  881  576   97
 77.3958  912  592  964  786  311
 77.4375  882  678  934  904  516
 77.4792  511  590  680  764  561
 77.5208  698  702  685  914  794
 79.3958   86  256  438  392  321
 79.4375    2  261  291  293  291
 79.4792    2  274  315  309  297
 79.5208    1  283  305  303  283
 79.5625    2  307  299  311  301
 79.6042    1  283  273  272  259
 79.6458    1  165  153  155  151
 79.6875    1   96   85   88   88
 79.7292    1   28   24   25   25
 80.2708  449  103  347   95   28
 80.3125  847  293  755  359   55
 80.3542  962  477  951  626  111
 80.3958 1025  642 1037  850  343
 80.4375 1056  767 1044 1009  588
 80.4792 1025  834  958 1079  804
 80.5208  845  767  722  974  878
 80.5625  994  852  655 1072 1100
 80.6042  412  444  297  495  562
 80.6458  204  370  187  391  519
 80.6875  550  301   99  340  642
 80.7292  147  104   52  100  188
 81.2708    6   42   60   38   24
 81.3125  145  151  285  171   59
 81.3542  912  515  974  639  134
 81.3958  989  697 1069  887  391
 81.4375  981  839 1077 1072  675
 81.4792  167  351  335  391  343
 81.5208   10  289  250  291  278
 81.5625    1  235  206  206  200
 81.6042  767  776  475  905 1050
 81.6458  470  425  207  475  631
 81.6875  533  288  118  317  579
 81.7292  315  129   63  123  294
 82.2708   78   46  131   51   18
 82.3125  771  273  716  339   50
 82.3542  658  396  755  495  106
 82.3958  900  607  948  779  336
 82.4375  423  384  486  480  310
 82.4792  435  526  571  646  507
 82.5208  771  841  794 1014  909
 82.5625  830  669  519  830  848
 82.6042  894  626  350  802  953
 82.6458  785  497  139  622  912
 82.6875  279  189   54  217  387
 82.7292   91   39   18   42   99
 83.2708  235   97  267   91   43
 83.3125  474  266  602  305   76
 83.3542  756  456  862  572  121
 83.3958  916  647 1014  823  342
 83.4375  776  747  983  944  567
 83.4792  682  752  839  930  707
 83.5208  904  818  773 1024  917
 83.5625  929  775  582  985 1021
 83.6042  818  638  337  802  977
 83.6458  611  422  133  512  739
 83.6875   37  152  100  138  185
 83.7292   12   50   38   43   56
 84.2708  373   86  327   92   28
 84.3125  753  281  720  339   49
 84.3542  912  480  927  602  105
 84.3958  968  647 1013  819  334
 84.4375  986  764 1011  966  571
 84.4792  974  823  931 1031  772
 84.5208  966  824  780 1029  918
 84.5625  935  769  577  965  998
 84.6042  923  656  341  820 1001
 84.6458  710  425  104  517  777
 84.6875  389  231   74  248  482
 84.7292  238   97   38   95  236
 85.2292    1    2    8    2    2
 85.2708  123   86  201   80   45
 85.3125  269  271  451  274  132
 85.3542  202  386  525  407  228
 85.3958  353  537  697  603  362
 85.4375  372  602  705  690  488
 85.4792  461  770  792  872  724
 85.5208  583  796  773  947  838
 85.5625  327  637  539  734  726
 85.6042  116  417  315  430  471
 85.6458   51  277  190  269  329
 85.6875  261  224   82  228  384
 85.7292  130   79   44   74  151
 86.2708    1   44   44   37   33
 86.3125    9  142  147  122  104
 86.3542   34  244  260  229  183
 86.3958  401  525  696  592  341
 86.4375  977  774 1017  970  583
 86.4792  577  582  639  701  542
 86.5208  125  281  256  284  267
 86.5625  182  439  354  482  493
 86.6042  176  260  214  279  288
 88.4792    9  289  258  248  234
 88.5208   30  282  252  277  265
 88.6042    1   39   33   30   31
 88.6458    2   85   67   66   70
 88.6875    1   91   77   77   76
 88.7292   13   51   34   41   60
 88.7708    1    8    4    5    8
 89.2292    1    4   15    3    3
 89.2708  484  141  459  137   53
 89.3125  434  293  547  302  117
 89.3542  237  390  505  396  232
 89.3958  104  404  452  408  294
 89.4375   56  413  405  403  343
 89.4792  960  883  969 1083  830
 89.5208 1075  893  832 1089  977
 89.5625 1079  847  644 1029 1053
 89.6042  436  483  316  537  604
 89.6458   15  164  133  138  143
 89.6875    1  148  132  120  116
 89.7292   44   89   55   80  132
 89.7708    1    3    3    3    3
